pathway	Ontology	Description	pval	padj	ES	NES	nMoreExtreme	size
GO:0016577	BP	histone demethylation	0.661605885115042	1	0.544167635493747	0.879498476558338	33815	3
GO:1900113	BP	negative regulation of histone H3-K9 trimethylation	0.661605885115042	1	0.544167635493747	0.879498476558338	33815	3
GO:0033512	BP	L-lysine catabolic process to acetyl-CoA via saccharopine	0.907103825136612	1	-0.320238617772635	-0.60431115124099	43325	5
GO:0046621	BP	negative regulation of organ growth	0.756924902850361	1	0.415424777872152	0.762427764802231	39540	5
GO:0042713	BP	sperm ejaculation	0.841885383826857	1	0.390207203512477	0.676908974870729	43527	4
GO:0043983	BP	histone H4-K12 acetylation	0.998659043078241	1	0.184691673340312	0.382454522175902	53620	8
GO:0030859	BP	polarized epithelial cell differentiation	0.754153530742897	1	0.442950307841265	0.768404673467073	38991	4
GO:0045104	BP	intermediate filament cytoskeleton organization	0.603914849235468	1	0.430732915560798	0.891950072392797	32425	8
GO:0031573	BP	intra-S DNA damage checkpoint	0.808960848050684	1	-0.399800891672882	-0.709208992029537	39071	4
GO:0036245	BP	cellular response to menadione	0.669755248253917	1	0.664691564919001	0.887047513091292	33466	1
GO:0035303	BP	regulation of dephosphorylation	0.618938939713363	1	0.519747511219526	0.901628037217852	32000	4
GO:0032204	BP	regulation of telomere maintenance	0.770097460425464	1	0.614625728194079	0.820233402153855	38480	1
GO:0055006	BP	cardiac cell development	0.785118954452966	1	0.461285238313748	0.745541700560127	40128	3
GO:0055013	BP	cardiac muscle cell development	0.615192034139403	1	0.461299043324721	0.88696806533772	32435	6
GO:0014736	BP	negative regulation of muscle atrophy	0.665096958211298	1	0.461294441562587	0.84661221171669	34743	5
GO:0051534	BP	negative regulation of NFAT protein import into nucleus	0.990459814742914	1	0.209211042128581	0.446659493400886	53570	9
GO:0061051	BP	positive regulation of cell growth involved in cardiac muscle cell development	0.665096958211298	1	0.461294441562587	0.84661221171669	34743	5
GO:0046889	BP	positive regulation of lipid biosynthetic process	0.665096958211298	1	0.461294441562587	0.84661221171669	34743	5
GO:0014042	BP	positive regulation of neuron maturation	0.665096958211298	1	0.461294441562587	0.84661221171669	34743	5
GO:0048714	BP	positive regulation of oligodendrocyte differentiation	0.665096958211298	1	0.461294441562587	0.84661221171669	34743	5
GO:0090335	BP	regulation of brown fat cell differentiation	0.785376955903272	1	0.38195185698752	0.734402346041491	41408	6
GO:0043610	BP	regulation of carbohydrate utilization	0.665096958211298	1	0.461294441562587	0.84661221171669	34743	5
GO:0032095	BP	regulation of response to food	0.665096958211298	1	0.461294441562587	0.84661221171669	34743	5
GO:0048341	BP	paraxial mesoderm formation	0.74029898537093	1	0.62985795227835	0.840561186055323	36991	1
GO:0015889	BP	cobalamin transport	0.99898900032352	1	-0.263318278821849	-0.392454366180857	49405	2
GO:0046041	BP	ITP metabolic process	0.776467971530249	1	-0.532404959749419	-0.793506064086674	38400	2
GO:0014003	BP	oligodendrocyte development	0.715716473025309	1	0.340223264243422	0.80887138655546	39732	14
GO:0031062	BP	positive regulation of histone methylation	0.738822505341458	1	0.565437924390012	0.835357817630815	37345	2
GO:2000288	BP	positive regulation of myoblast proliferation	0.754387400286357	1	-0.468444058064449	-0.770453290905029	36881	3
GO:0014842	BP	regulation of skeletal muscle satellite cell proliferation	0.754387400286357	1	-0.468444058064449	-0.770453290905029	36881	3
GO:0006664	BP	glycolipid metabolic process	0.94510271756713	1	-0.378170518262212	-0.563632238965432	46740	2
GO:0050801	BP	ion homeostasis	0.676307667959168	1	0.600766107713947	0.887550415349088	34185	2
GO:0060049	BP	regulation of protein glycosylation	0.573672548864446	1	0.653324217101861	0.965197891160786	28997	2
GO:0015867	BP	ATP transport	0.813464429848857	1	0.515263510018021	0.761231927797891	41118	2
GO:0008344	BP	adult locomotory behavior	0.74302463220788	1	0.386568313666461	0.774085735986444	39545	7
GO:0021533	BP	cell differentiation in hindbrain	0.69673834838916	1	-0.652821003910302	-0.869062167835143	34861	1
GO:0061448	BP	connective tissue development	0.69673834838916	1	-0.652821003910302	-0.869062167835143	34861	1
GO:0001705	BP	ectoderm formation	0.69673834838916	1	-0.652821003910302	-0.869062167835143	34861	1
GO:2000971	BP	negative regulation of detection of glucose	0.69673834838916	1	-0.652821003910302	-0.869062167835143	34861	1
GO:0000433	BP	negative regulation of transcription from RNA polymerase II promoter by glucose	0.69673834838916	1	-0.652821003910302	-0.869062167835143	34861	1
GO:0000432	BP	positive regulation of transcription from RNA polymerase II promoter by glucose	0.69673834838916	1	-0.652821003910302	-0.869062167835143	34861	1
GO:0090009	BP	primitive streak formation	0.566766418634746	1	-0.652827516035393	-0.97298603871109	28029	2
GO:0070741	BP	response to interleukin-6	0.69673834838916	1	-0.652821003910302	-0.869062167835143	34861	1
GO:0023019	BP	signal transduction involved in regulation of gene expression	0.844247052306718	1	0.486375706360768	0.718554117240167	42674	2
GO:0006379	BP	mRNA cleavage	0.695412291072629	1	-0.305353839007723	-0.839204603163139	29997	20
GO:0042116	BP	macrophage activation	0.543760386167603	1	0.667890310931998	0.98671731854351	27485	2
GO:0002537	BP	nitric oxide production involved in inflammatory response	0.543760386167603	1	0.667890310931998	0.98671731854351	27485	2
GO:0045075	BP	regulation of interleukin-12 biosynthetic process	0.848173877414188	1	0.328810652598933	0.680892206733953	45540	8
GO:0001919	BP	regulation of receptor recycling	0.989692965102477	1	0.308318453420053	0.455498683895552	50026	2
GO:0035235	BP	ionotropic glutamate receptor signaling pathway	0.85240911962327	1	0.363592833486293	0.667300763216338	44528	5
GO:2000766	BP	negative regulation of cytoplasmic translation	0.869436146027094	1	0.327597214740328	0.655998751356992	46273	7
GO:0030865	BP	cortical cytoskeleton organization	0.632356399238975	1	-0.417766221525013	-0.865602879722782	29580	7
GO:0021691	BP	cerebellar Purkinje cell layer maturation	0.993406636406323	1	0.266484369467225	0.43069925825408	50774	3
GO:0021942	BP	radial glia guided migration of Purkinje cell	0.993406636406323	1	0.266484369467225	0.43069925825408	50774	3
GO:0036092	BP	phosphatidylinositol-3-phosphate biosynthetic process	0.901222600300704	1	0.432691252606063	0.63924262044304	45554	2
GO:0015917	BP	aminophospholipid transport	0.54435357645954	1	0.608061587297435	0.982765612652618	27822	3
GO:0071361	BP	cellular response to ethanol	0.74580474144381	1	-0.371603554258788	-0.769954797942823	34887	7
GO:0032098	BP	regulation of appetite	0.68378767287553	1	-0.659624132152262	-0.878118771931218	34213	1
GO:0006435	BP	threonyl-tRNA aminoacylation	0.548385049812805	1	-0.473052003823432	-0.938759798108743	25925	6
GO:0019695	BP	choline metabolic process	0.540029738613242	1	0.610327324099878	0.986427557862245	27601	3
GO:0006703	BP	estrogen biosynthetic process	0.763466515690715	1	-0.541994862266298	-0.80779902973584	37757	2
GO:0006301	BP	postreplication repair	0.869485413202617	1	-0.307927893776	-0.661742717367362	40264	8
GO:0031058	BP	positive regulation of histone modification	0.548305681640319	1	0.606158849230892	0.979690355835303	28024	3
GO:0033182	BP	regulation of histone ubiquitination	0.548305681640319	1	0.606158849230892	0.979690355835303	28024	3
GO:0071578	BP	zinc II ion transmembrane import	0.967863138540251	1	-0.5156611603224	-0.686469343317491	48427	1
GO:0071577	BP	zinc II ion transmembrane transport	0.967863138540251	1	-0.5156611603224	-0.686469343317491	48427	1
GO:0007100	BP	mitotic centrosome separation	0.650644303538556	1	-0.536877221235748	-0.883005803557701	31809	3
GO:0031952	BP	regulation of protein autophosphorylation	0.891364689216869	1	0.339242542448234	0.62261075203423	46563	5
GO:0071352	BP	cellular response to interleukin-2	0.978849886768036	1	-0.32606899316575	-0.48597917553104	48409	2
GO:0002159	BP	desmosome assembly	0.86656247527103	1	0.465360559418237	0.687507088857623	43802	2
GO:0090235	BP	regulation of metaphase plate congression	0.909804078528688	1	0.544659245072221	0.72686138101116	45461	1
GO:0019428	BP	allantoin biosynthetic process	0.563879876552979	1	0.657954851516754	0.972039025248571	28502	2
GO:0009890	BP	negative regulation of biosynthetic process	0.752276867030965	1	-0.403405690116117	-0.761252839232271	35930	5
GO:0048148	BP	behavioral response to cocaine	0.676307898608757	1	0.402154366914762	0.832770386762026	36312	8
GO:0022038	BP	corpus callosum development	0.681673143792187	1	-0.516848552560701	-0.850064509015731	33326	3
GO:0046826	BP	negative regulation of protein export from nucleus	0.79103045807019	1	-0.605518314579842	-0.80609088246331	39579	1
GO:0031914	BP	negative regulation of synaptic plasticity	0.79103045807019	1	-0.605518314579842	-0.80609088246331	39579	1
GO:2000251	BP	positive regulation of actin cytoskeleton reorganization	0.703861099944486	1	0.441761409500323	0.810763300509891	36768	5
GO:0045956	BP	positive regulation of calcium ion-dependent exocytosis	0.907179382286766	1	-0.363445923029348	-0.597762107648405	44351	3
GO:0035418	BP	protein localization to synapse	0.835328704330503	1	0.394493490947179	0.684344579358058	43188	4
GO:0071156	BP	regulation of cell cycle arrest	0.534630485658472	1	0.564202534701823	0.978746050679369	27641	4
GO:0033136	BP	serine phosphorylation of STAT3 protein	0.79103045807019	1	-0.605518314579842	-0.80609088246331	39579	1
GO:0001963	BP	synaptic transmission, dopaminergic	0.79103045807019	1	-0.605518314579842	-0.80609088246331	39579	1
GO:0009313	BP	oligosaccharide catabolic process	0.807460625587865	1	0.595004389114995	0.79404823454797	40347	1
GO:0009056	BP	catabolic process	0.643058696391763	1	0.678287846141569	0.905192090339295	32132	1
GO:0051782	BP	negative regulation of cell division	0.879530180265059	1	-0.337885559235466	-0.637612080358967	42008	5
GO:0060972	BP	left/right pattern formation	0.633406185327737	1	0.511802484008355	0.887845461764549	32748	4
GO:0043519	BP	regulation of myosin II filament organization	0.994516600292181	1	0.502414013247147	0.67048406285614	49694	1
GO:0043097	BP	pyrimidine nucleoside salvage	0.898588668439354	1	-0.37028908884145	-0.609017111376977	43931	3
GO:0002036	BP	regulation of L-glutamate transport	0.928138142995794	1	-0.397418376609774	-0.592319598164077	45901	2
GO:0048286	BP	lung alveolus development	0.624473650631619	1	0.389678233254955	0.874760999195233	34257	11
GO:0006110	BP	regulation of glycolytic process	0.723981733133655	1	0.371449447774504	0.793033773356139	39157	9
GO:0016267	BP	O-glycan processing, core 1	0.851404758178119	1	0.415917667758754	0.672217403807222	43516	3
GO:0016539	BP	intein-mediated protein splicing	0.678726621872547	1	0.454202595064751	0.833596568544511	35455	5
GO:0048203	BP	vesicle targeting, trans-Golgi to endosome	0.76222745458374	1	0.412433661865049	0.756938179170772	39817	5
GO:0060009	BP	Sertoli cell development	0.905620068955306	1	-0.30696407729218	-0.609162487202997	42814	6
GO:0007286	BP	spermatid development	0.740172728486845	1	-0.329003811440912	-0.791728434023069	33252	12
GO:0009597	BP	detection of virus	0.946407375168157	1	0.384101269863437	0.567457513375121	47838	2
GO:0071468	BP	cellular response to acidic pH	0.679108702685215	1	-0.593464143565393	-0.884509785481311	33585	2
GO:0022406	BP	membrane docking	0.814273722919498	1	-0.593458223605459	-0.790035993383903	40742	1
GO:0042308	BP	negative regulation of protein import into nucleus	0.814273722919498	1	-0.593458223605459	-0.790035993383903	40742	1
GO:0060050	BP	positive regulation of protein glycosylation	0.580179995909184	1	-0.576920774893761	-0.948865722504744	28364	3
GO:0051222	BP	positive regulation of protein transport	0.814273722919498	1	-0.593458223605459	-0.790035993383903	40742	1
GO:0035873	BP	lactate transmembrane transport	0.806559277320329	1	-0.597717660202697	-0.795706330552561	40356	1
GO:0035879	BP	plasma membrane lactate transport	0.806559277320329	1	-0.597717660202697	-0.795706330552561	40356	1
GO:0060842	BP	arterial endothelial cell differentiation	0.960789527510738	1	-0.315161341228203	-0.518348110804524	46972	3
GO:0061056	BP	sclerotome development	0.960789527510738	1	-0.315161341228203	-0.518348110804524	46972	3
GO:0021865	BP	symmetric radial glial cell division in forebrain	0.552228243286962	1	-0.6600197512145	-0.983705477222042	27310	2
GO:0071345	BP	cellular response to cytokine stimulus	0.907606306136549	1	-0.31991939667212	-0.603708760211156	43349	5
GO:0010730	BP	negative regulation of hydrogen peroxide biosynthetic process	0.826509100052221	1	0.400109731158661	0.694087309297334	42732	4
GO:2001171	BP	positive regulation of ATP biosynthetic process	0.826509100052221	1	0.400109731158661	0.694087309297334	42732	4
GO:0046902	BP	regulation of mitochondrial membrane permeability	0.826509100052221	1	0.400109731158661	0.694087309297334	42732	4
GO:0002329	BP	pre-B cell differentiation	0.764639445624916	1	0.411094970913355	0.754481283953088	39943	5
GO:0042473	BP	outer ear morphogenesis	0.953857974765448	1	-0.366055313180453	-0.545575516307262	47173	2
GO:0018243	BP	protein O-linked glycosylation via threonine	0.558580282166804	1	-0.468379742705372	-0.929487813488763	26407	6
GO:0001886	BP	endothelial cell morphogenesis	0.624182076813656	1	0.456730532208391	0.878183907804854	32909	6
GO:0006929	BP	substrate-dependent cell migration	0.823767641644508	1	-0.423857311014903	-0.697121149310554	40273	3
GO:0048210	BP	Golgi vesicle fusion to target membrane	0.683132481397606	1	-0.59092042654643	-0.880718583234026	33784	2
GO:0048539	BP	bone marrow development	0.93570336871637	1	-0.299180000798053	-0.564572167991668	44691	5
GO:0009103	BP	lipopolysaccharide biosynthetic process	0.873082429944774	1	-0.389172304143862	-0.640074470568861	42684	3
GO:0046177	BP	D-gluconate catabolic process	0.658355491920638	1	-0.532265010010428	-0.875420066785674	32186	3
GO:0006487	BP	protein N-linked glycosylation	0.851165160375687	1	-0.2959953780643	-0.69476179069536	38424	11
GO:0009107	BP	lipoate biosynthetic process	0.87497978000647	1	-0.447295180903169	-0.666656897130452	43272	2
GO:0009249	BP	protein lipoylation	0.893213792551382	1	0.552709280983162	0.73760435521449	44632	1
GO:0010632	BP	regulation of epithelial cell migration	0.782706724536385	1	0.368935826991724	0.738777471076087	41657	7
GO:0050691	BP	regulation of defense response to virus by host	0.776820689103845	1	-0.612680552230469	-0.815625547772668	38868	1
GO:0032648	BP	regulation of interferon-beta production	0.776820689103845	1	-0.612680552230469	-0.815625547772668	38868	1
GO:0046168	BP	glycerol-3-phosphate catabolic process	0.857079959417294	1	0.360988942891047	0.662521851143515	44772	5
GO:0006042	BP	glucosamine biosynthetic process	0.967783196098809	1	-0.515750937674567	-0.686588858620812	48423	1
GO:0009744	BP	response to sucrose	0.967783196098809	1	-0.515750937674567	-0.686588858620812	48423	1
GO:0097309	BP	cap1 mRNA methylation	0.871158201229376	1	-0.450577074625675	-0.671548291402439	43083	2
GO:0048026	BP	positive regulation of mRNA splicing, via spliceosome	0.554530578850481	1	-0.590557229216128	-0.971293696407016	27110	3
GO:0006261	BP	DNA-dependent DNA replication	0.638527730670184	1	-0.457027869965622	-0.862441388765397	30497	5
GO:0030534	BP	adult behavior	0.689197725837018	1	0.449208740654998	0.824431363534646	36002	5
GO:0032286	BP	central nervous system myelin maintenance	0.682809167891675	1	-0.466235800369355	-0.827058240526838	32978	4
GO:0021955	BP	central nervous system neuron axonogenesis	0.962480139359482	1	0.281313594828618	0.516293939933624	50278	5
GO:0060179	BP	male mating behavior	0.834403763550828	1	-0.416754783233246	-0.685439571096642	40793	3
GO:0042711	BP	maternal behavior	0.614546342746557	1	0.441571221784904	0.884226596235524	32707	7
GO:0048681	BP	negative regulation of axon regeneration	0.56581261491726	1	-0.718697629877903	-0.956759841516203	28310	1
GO:0050771	BP	negative regulation of axonogenesis	0.939950773161979	1	0.281319207517807	0.563329114414786	50026	7
GO:0031658	BP	negative regulation of cyclin-dependent protein serine/threonine kinase activity involved in G1/S transition of mitotic cell cycle	0.834403763550828	1	-0.416754783233246	-0.685439571096642	40793	3
GO:0061002	BP	negative regulation of dendritic spine morphogenesis	0.834403763550828	1	-0.416754783233246	-0.685439571096642	40793	3
GO:0090394	BP	negative regulation of excitatory postsynaptic potential	0.834403763550828	1	-0.416754783233246	-0.685439571096642	40793	3
GO:0090071	BP	negative regulation of ribosome biogenesis	0.834403763550828	1	-0.416754783233246	-0.685439571096642	40793	3
GO:2000808	BP	negative regulation of synaptic vesicle clustering	0.834403763550828	1	-0.416754783233246	-0.685439571096642	40793	3
GO:0097107	BP	postsynaptic density assembly	0.643714466203411	1	0.471872168045584	0.86602547926522	33626	5
GO:0060134	BP	prepulse inhibition	0.834403763550828	1	-0.416754783233246	-0.685439571096642	40793	3
GO:0048679	BP	regulation of axon regeneration	0.9508582266477	1	0.281316401145217	0.540904360592615	50133	6
GO:0002902	BP	regulation of B cell apoptotic process	0.834403763550828	1	-0.416754783233246	-0.685439571096642	40793	3
GO:0032535	BP	regulation of cellular component size	0.834403763550828	1	-0.416754783233246	-0.685439571096642	40793	3
GO:0060341	BP	regulation of cellular localization	0.56581261491726	1	-0.718697629877903	-0.956759841516203	28310	1
GO:0033032	BP	regulation of myeloid cell apoptotic process	0.834403763550828	1	-0.416754783233246	-0.685439571096642	40793	3
GO:0010975	BP	regulation of neuron projection development	0.986956430709964	1	-0.244273971509517	-0.460960910860324	47139	5
GO:0033198	BP	response to ATP	0.68207956561705	1	-0.397767402885018	-0.824165745474253	31906	7
GO:0060024	BP	rhythmic synaptic transmission	0.834403763550828	1	-0.416754783233246	-0.685439571096642	40793	3
GO:0060074	BP	synapse maturation	0.834403763550828	1	-0.416754783233246	-0.685439571096642	40793	3
GO:0046950	BP	cellular ketone body metabolic process	0.705877644139366	1	0.646905673928657	0.863311796852709	35271	1
GO:0046952	BP	ketone body catabolic process	0.705877644139366	1	0.646905673928657	0.863311796852709	35271	1
GO:0042182	BP	ketone catabolic process	0.705877644139366	1	0.646905673928657	0.863311796852709	35271	1
GO:0061098	BP	positive regulation of protein tyrosine kinase activity	0.555874667991103	1	-0.431104464449302	-0.926451437301123	25741	8
GO:0001829	BP	trophectodermal cell differentiation	0.884399797771086	1	-0.28720783461492	-0.656503986586631	40233	10
GO:0032924	BP	activin receptor signaling pathway	0.989396441019996	1	0.206427215908448	0.452551066368554	53931	10
GO:0043084	BP	penile erection	0.995029658416854	1	-0.257845699579036	-0.424080665271339	48646	3
GO:0032927	BP	positive regulation of activin receptor signaling pathway	0.637272410488719	1	-0.387946186610987	-0.861814462202065	29260	9
GO:0050999	BP	regulation of nitric-oxide synthase activity	0.921487063333043	1	-0.272396071993342	-0.605122262810893	42310	9
GO:0060011	BP	Sertoli cell proliferation	0.995029658416854	1	-0.257845699579036	-0.424080665271339	48646	3
GO:0060267	BP	positive regulation of respiratory burst	0.992379939748361	1	-0.194357429318223	-0.456196703175351	44799	11
GO:0048680	BP	positive regulation of axon regeneration	0.680241022322873	1	-0.592696040779275	-0.883364991077229	33641	2
GO:0050655	BP	dermatan sulfate proteoglycan metabolic process	0.800803196961304	1	0.524803734775106	0.775326315508768	40478	2
GO:0051156	BP	glucose 6-phosphate metabolic process	0.947106699197288	1	0.268752306940274	0.556525008819004	50852	8
GO:0006739	BP	NADP metabolic process	0.688167308750688	1	0.375542757938059	0.82330362701414	37511	10
GO:0090383	BP	phagosome acidification	0.927025826511835	1	-0.29255908143212	-0.580576135393789	43826	6
GO:0051089	BP	constitutive protein ectodomain proteolysis	0.587639471393527	1	0.646233802507806	0.954722765588377	29703	2
GO:0010820	BP	positive regulation of T cell chemotaxis	0.945515734096668	1	0.31336226245698	0.543602798547886	48885	4
GO:0009258	BP	10-formyltetrahydrofolate catabolic process	0.846539265823309	1	-0.377993914908474	-0.670525476478622	40886	4
GO:0070212	BP	protein poly-ADP-ribosylation	0.656860805570943	1	0.611210310532984	0.902980307999491	33202	2
GO:1900182	BP	positive regulation of protein localization to nucleus	0.666868211362802	1	-0.389205189263498	-0.836409122922983	30881	8
GO:0043537	BP	negative regulation of blood vessel endothelial cell migration	0.883434439636431	1	-0.354595360088604	-0.629018651895736	42668	4
GO:0021846	BP	cell proliferation in forebrain	0.897760544433014	1	0.436272407154329	0.644533290415814	45379	2
GO:0048066	BP	developmental pigmentation	0.785598972665566	1	0.34003214900991	0.745453601923659	42822	10
GO:0061373	BP	mammillary axonal complex development	0.897760544433014	1	0.436272407154329	0.644533290415814	45379	2
GO:0048023	BP	positive regulation of melanin biosynthetic process	0.897760544433014	1	0.436272407154329	0.644533290415814	45379	2
GO:0045636	BP	positive regulation of melanocyte differentiation	0.897760544433014	1	0.436272407154329	0.644533290415814	45379	2
GO:0042128	BP	nitrate assimilation	0.982828202896257	1	0.324537803941721	0.479460573734807	49679	2
GO:0014005	BP	microglia development	0.614981288398807	1	0.691824275796026	0.923256794173147	30729	1
GO:0006307	BP	DNA dealkylation involved in DNA repair	0.569784053500072	1	-0.529869254901465	-0.939937974134335	27519	4
GO:0035552	BP	oxidative single-stranded DNA demethylation	0.804561259971364	1	-0.436376513776111	-0.717711571583671	39334	3
GO:0009443	BP	pyridoxal 5'-phosphate salvage	0.725508427633141	1	0.573436359865935	0.847174420860667	36672	2
GO:0042816	BP	vitamin B6 metabolic process	0.718685585062739	1	0.640312026175086	0.85451240906039	35911	1
GO:0043405	BP	regulation of MAP kinase activity	0.760747343893628	1	-0.36514634584306	-0.756575597060519	35586	7
GO:0033235	BP	positive regulation of protein sumoylation	0.938797904718524	1	-0.314848620878847	-0.558511693460843	45342	4
GO:0031115	BP	negative regulation of microtubule polymerization	0.556892249966153	1	0.553334330889321	0.959892516876856	28792	4
GO:0010591	BP	regulation of lamellipodium assembly	0.904758913803572	1	-0.321864650253382	-0.607379580549203	43213	5
GO:0043538	BP	regulation of actin phosphorylation	0.827913306249875	1	0.584939350410981	0.780616188734885	41369	1
GO:0007174	BP	epidermal growth factor catabolic process	0.599800438253248	1	0.578776210522116	0.935433793229068	30656	3
GO:0048524	BP	positive regulation of viral process	0.578921919424405	1	0.542091874906479	0.94038975197177	29931	4
GO:0042732	BP	D-xylose metabolic process	0.628032555955549	1	0.563313774977067	0.910442985950695	32099	3
GO:0035865	BP	cellular response to potassium ion	0.588320931737302	1	-0.641864594451704	-0.956646700398281	29095	2
GO:0014820	BP	tonic smooth muscle contraction	0.588320931737302	1	-0.641864594451704	-0.956646700398281	29095	2
GO:0050983	BP	deoxyhypusine biosynthetic process from spermidine	0.934507154848509	1	-0.532848535631634	-0.709349884164321	46758	1
GO:0071570	BP	cement gland development	0.865253963118732	1	-0.456200967032555	-0.679930243236117	42791	2
GO:0034389	BP	lipid particle organization	0.769746785647736	1	-0.420799042346252	-0.74645772654644	37177	4
GO:0048698	BP	negative regulation of collateral sprouting in absence of injury	0.882844029437367	1	0.451125719472902	0.666477044146902	44625	2
GO:0050905	BP	neuromuscular process	0.714255804702385	1	-0.42080324009417	-0.794083150358192	34114	5
GO:0008054	BP	negative regulation of cyclin-dependent protein serine/threonine kinase by cyclin degradation	0.791956486573924	1	-0.52076371362734	-0.776155738507922	39166	2
GO:0009229	BP	thiamine diphosphate biosynthetic process	0.805520025581581	1	-0.598136621179475	-0.796264068634724	40304	1
GO:0006772	BP	thiamine metabolic process	0.805520025581581	1	-0.598136621179475	-0.796264068634724	40304	1
GO:0006596	BP	polyamine biosynthetic process	0.748847795163585	1	0.399469289626208	0.768084192041513	39482	6
GO:0071894	BP	histone H2B conserved C-terminal lysine ubiquitination	0.725509816085973	1	0.637229670417365	0.850398928231606	36252	1
GO:0042592	BP	homeostatic process	0.728772838172574	1	0.380512963757345	0.787955954394331	39129	8
GO:0060355	BP	positive regulation of cell adhesion molecule production	0.728772838172574	1	0.380512963757345	0.787955954394331	39129	8
GO:0036003	BP	positive regulation of transcription from RNA polymerase II promoter in response to stress	0.874330128860708	1	-0.388466461547693	-0.638913566205326	42745	3
GO:0051572	BP	negative regulation of histone H3-K4 methylation	0.896475815005303	1	0.551143164950922	0.735514334210868	44795	1
GO:0051573	BP	negative regulation of histone H3-K9 methylation	0.896475815005303	1	0.551143164950922	0.735514334210868	44795	1
GO:0033184	BP	positive regulation of histone ubiquitination	0.896475815005303	1	0.551143164950922	0.735514334210868	44795	1
GO:0046886	BP	positive regulation of hormone biosynthetic process	0.896475815005303	1	0.551143164950922	0.735514334210868	44795	1
GO:0045654	BP	positive regulation of megakaryocyte differentiation	0.896475815005303	1	0.551143164950922	0.735514334210868	44795	1
GO:2000648	BP	positive regulation of stem cell proliferation	0.896475815005303	1	0.551143164950922	0.735514334210868	44795	1
GO:0010725	BP	regulation of primitive erythrocyte differentiation	0.896475815005303	1	0.551143164950922	0.735514334210868	44795	1
GO:0009264	BP	deoxyribonucleotide catabolic process	0.805160284595092	1	-0.598346101667864	-0.796542937675805	40286	1
GO:0070966	BP	nuclear-transcribed mRNA catabolic process, no-go decay	0.896552384234001	1	0.335988923443622	0.616639395491871	46834	5
GO:0070481	BP	nuclear-transcribed mRNA catabolic process, non-stop decay	0.576087835651893	1	-0.648059293544944	-0.965879392929905	28490	2
GO:0071025	BP	RNA surveillance	0.576087835651893	1	-0.648059293544944	-0.965879392929905	28490	2
GO:0007172	BP	signal complex assembly	0.633710989609755	1	0.433562887985561	0.868190266448705	33727	7
GO:0005513	BP	detection of calcium ion	0.863531078313138	1	0.356945104624792	0.655100207720235	45109	5
GO:0051924	BP	regulation of calcium ion transport	0.97347275729224	1	0.231500610210531	0.507519551405523	53063	10
GO:0009156	BP	ribonucleoside monophosphate biosynthetic process	0.837456240450264	1	0.393206643722879	0.682112230935027	43298	4
GO:0007070	BP	negative regulation of transcription from RNA polymerase II promoter during mitosis	0.612259173395156	1	-0.695385444098635	-0.925725701087275	30634	1
GO:0051276	BP	chromosome organization	0.922344523940561	1	0.275256277676502	0.603445245526085	50276	10
GO:0051102	BP	DNA ligation involved in DNA recombination	0.998680949716204	1	-0.500658367249222	-0.666497008184797	49969	1
GO:0033152	BP	immunoglobulin V(D)J recombination	0.81351099967648	1	-0.500663361497102	-0.746197807024473	40232	2
GO:2001252	BP	positive regulation of chromosome organization	0.998680949716204	1	-0.500658367249222	-0.666497008184797	49969	1
GO:0002328	BP	pro-B cell differentiation	0.998680949716204	1	-0.500658367249222	-0.666497008184797	49969	1
GO:0010165	BP	response to X-ray	0.658320411952756	1	0.464580087956946	0.852642348024911	34389	5
GO:0000012	BP	single strand break repair	0.957597465786041	1	-0.296683126340466	-0.526287823180373	46250	4
GO:0033153	BP	T cell receptor V(D)J recombination	0.883310213461976	1	-0.354671055913013	-0.629152929133351	42662	4
GO:0007161	BP	calcium-independent cell-matrix adhesion	0.671045343040279	1	0.603600460378591	0.891737786860979	33919	2
GO:0071288	BP	cellular response to mercury ion	0.671045343040279	1	0.603600460378591	0.891737786860979	33919	2
GO:0008347	BP	glial cell migration	0.671045343040279	1	0.603600460378591	0.891737786860979	33919	2
GO:2001202	BP	negative regulation of transforming growth factor-beta secretion	0.671045343040279	1	0.603600460378591	0.891737786860979	33919	2
GO:0050921	BP	positive regulation of chemotaxis	0.671045343040279	1	0.603600460378591	0.891737786860979	33919	2
GO:0010193	BP	response to ozone	0.671045343040279	1	0.603600460378591	0.891737786860979	33919	2
GO:0048872	BP	homeostasis of number of cells	0.864096565146276	1	-0.36767938789732	-0.652228480505868	41734	4
GO:0032635	BP	interleukin-6 production	0.900233441481364	1	0.433818468383094	0.640907928818871	45504	2
GO:0002674	BP	negative regulation of acute inflammatory response	0.900233441481364	1	0.433818468383094	0.640907928818871	45504	2
GO:0034316	BP	negative regulation of Arp2/3 complex-mediated actin nucleation	0.595381695883359	1	0.449711391092671	0.90052692072382	31687	7
GO:0005984	BP	disaccharide metabolic process	0.891072464928256	1	0.553567153459421	0.73874920748399	44525	1
GO:0033088	BP	negative regulation of immature T cell proliferation in thymus	0.870993906781673	1	0.461539996209363	0.681862725070513	44026	2
GO:0038028	BP	insulin receptor signaling pathway via phosphatidylinositol 3-kinase	0.881846795671689	1	0.31145624252715	0.64495516370647	47348	8
GO:0034477	BP	U6 snRNA 3'-end processing	0.877119609101638	1	-0.359197013144809	-0.637181549462085	42363	4
GO:0006729	BP	tetrahydrobiopterin biosynthetic process	0.697214562089827	1	-0.391359494313319	-0.810888692838414	32614	7
